time  Rpath_1 Rpath_2 Rpath_3 r_1 r_2 r_3 scap_1 scap_2 scap_3 m_1 m_2 m_3 xi_1 xi_2 xi_3 U_mean 
0.059166666666666666 68.52769625914455 487.98488391468663 236.63821164366902 622.6042210364814 360.40838158839824 780.3976430020201 644.0053704199217 422.0385643993677 642.4721426670149 5 4 3 7.558949871563121 -1.4510549697650377 19.41790694161024 0.8813338241248649 
0.06508333333333334 68.45601793410137 496.81393385754257 234.11786611725265 625.2244089009629 366.32256873833717 755.1431408074504 643.8355235318406 324.9522177126962 838.0208669347347 5 3 4 7.524980493946868 1.356709834625097 14.765742786288948 0.9197540620069864 
0.07100000000000001 68.59403284560908 506.08385516214815 231.8630534250396 635.0698993178008 364.5717649285465 764.1583464192304 643.851481146516 324.9257918438514 838.1595805215197 5 3 4 7.528172016881947 1.3479012116768405 14.80042118298519 0.929774672684046 
0.07691666666666667 68.94755180500572 515.836778892067 229.85965265105924 645.6403950471945 363.1192143246551 771.9333236257658 644.0396686830866 324.590029293135 838.0987631511739 5 3 4 7.565809524196077 1.2359803614380367 14.785216840398746 0.9374891630224251 
0.08283333333333333 69.52238562362938 526.1148361108641 228.0935428793413 657.080251458101 360.5836033576172 772.3535610441857 643.9309015361982 324.46998432149644 838.403174486354 5 3 4 7.544056094818414 1.1959653708918436 14.861319674193778 0.9336849043735226 
0.08875 70.32434511281808 536.9601578821038 226.55060319391433 669.4615101747523 358.55766839953264 772.777968008093 643.9631762698173 324.66067554854703 838.0029663056346 5 3 4 7.550511041542194 1.2595291132420519 14.761267629013897 0.9298470826745634 
0.09466666666666668 71.35924108390992 548.4148752693504 225.21671267880842 682.757035591857 356.97798319153605 772.8091414314351 644.036378051808 324.74687870231713 837.7762316184857 5 3 4 7.565151397940364 1.28826349783208 14.704583957226681 0.9251506507670336 
0.10058333333333334 72.63288434824275 560.5211193361686 224.07775041805206 697.0108079366883 355.70975297092417 771.9378648890759 643.5311501999788 324.7198551167919 837.4576064001994 5 3 4 7.4641058275745165 1.2792556359903409 14.624927652655117 0.9193050168533151 
0.10650000000000001 74.15023791656228 573.3171657694697 223.1199603419228 712.3269409263567 374.81177091346854 881.311236698491 781.9893858661587 324.8832374503078 837.5584219453635 6 3 4 9.08944009860522 1.3337164138289732 14.650131538946145 0.9716469506864932 
0.11241666666666666 75.89402598698835 586.7401591650622 222.33915672943283 728.5256598872305 369.02636732079725 837.7168445817116 782.106783847712 324.821662200624 837.5025356929771 6 3 4 9.109006428864078 1.313191330601023 14.63615997584953 0.9371493598082937 
0.11833333333333333 77.82309638933278 600.6186662365021 221.7414289212691 745.4333279045403 370.8872021729453 849.8832509737013 782.0761626191639 324.86809056123843 837.9043855161995 6 3 4 9.103902890772757 1.3286674508058354 14.736622431655114 0.9383245143157387 
0.12425 79.89512112330868 614.7759066051769 221.33337227003005 762.8059712345568 373.09003753541185 862.3277617874669 782.3564281428078 325.0268248328623 837.8239016774675 6 3 4 9.15061381138003 1.3815788746804603 14.71650147197212 0.9392567189802478 
0.13016666666666668 82.0677721886288 629.0350998924738 221.12158212831486 780.3089110047723 375.61389923309 874.504582235525 781.8940570575955 324.8826255832875 837.8180149521074 6 3 4 9.073551963844672 1.3335124581555324 14.715029790632101 0.9403197119111754 
0.13608333333333333 84.29872158500639 643.2194657197805 221.11265384872164 797.8020033886661 376.78731311123056 874.3396295651414 782.1147790268099 324.91788529580197 837.8937412884299 6 3 4 9.110338958713735 1.345265695660352 14.733961374712727 0.9336635633961411 
0.142 86.54564131215453 657.1522237084844 221.31318278384956 815.0367863364114 378.013951369992 873.0957607609648 782.4577098874778 325.10656993853814 837.8077846879296 6 3 4 9.167494102158397 1.4081605765724128 14.712472224587659 0.926549650461574 
0.14791666666666667 88.76620336978608 670.6565934799729 221.72976428629724 831.6617706951264 402.7618355863202 962.5279415122045 897.7417605085977 324.92984183018467 1083.4374931736638 7 3 5 7.006698717378423 1.3492512071212597 21.94802468733802 0.9248705253457182 
0.15383333333333335 90.91807975761411 683.5557946556336 222.36899370866314 865.3902562403273 404.20199499083674 996.8318517826318 897.3607469170906 480.0827469504848 1083.7671958950484 7 4 5 6.952268204305971 13.059990668014237 22.013965231614957 0.9086997395721408 
0.15975 92.95894247535168 695.6730468568537 223.23746640354614 881.5893296428703 409.15237305857954 1011.8590239201144 897.4527862167813 480.1023471712235 1083.4403302456858 7 4 5 6.96541667569038 13.064890723198909 21.94859210174241 0.9228248157429421 
0.16566666666666666 94.84646352271184 706.8315697050213 224.34177772354496 896.5230261657662 414.03196773517664 1026.0101367949073 897.6491397000177 480.2020049485085 1083.781632781918 7 4 5 6.993467173295578 13.089805167520161 22.01685260898884 0.9358812520631116 
0.17158333333333334 96.5383148994075 716.8545828215229 225.68852302125782 909.3856827124347 416.40170402813703 1027.622755517724 897.6971332644346 480.0875990286712 1083.963518204162 7 4 5 7.000323396783692 13.061203687560834 22.053229693437668 0.934171800665328 
0.1775 97.99216860515182 725.5653058277463 227.28429764928399 920.5118486475867 418.7866763560151 1029.172812413128 898.4065844718077 480.24922472204184 1084.1437987211652 7 4 5 7.101673569265561 13.101610110903497 22.089285796838308 0.9324336192228565 
0.18341666666666667 99.16569663965774 732.7869583450797 229.1356969602221 929.6536631097589 421.153475372065 1030.622564869816 898.5641926898682 480.26764614529566 1084.1103863323265 7 4 5 7.124189028988481 13.106215466716945 22.082603319070547 0.9313780443965248 
0.18933333333333335 100.01734350271866 738.3468695003071 231.24856546083885 936.5713006372332 423.4779741500421 1031.9782242427257 898.1825225417209 480.59792511849474 1083.6003877624607 7 4 5 7.069664722110315 13.188785210016716 21.980603605097414 0.930840011734034 
0.19525 100.53777680469499 742.2437872332105 233.59742780581624 941.2803535600285 425.8570804464915 1033.8428157972885 897.8715626468827 480.7105389731514 1083.1391951584492 7 4 5 7.025241879990562 13.216938673680884 21.888365084295085 0.9314205398471566 
0.2011666666666667 100.76083741046625 744.706130297858 236.11484560152078 946.2647409569535 437.7973779574156 1081.7322169827019 996.7170983080757 480.5766665726408 1083.2592733352333 8 4 5 3.3475130760882177 13.183470573553242 21.912380719651907 0.953925523136979 
0.20708333333333334 100.72338763379845 745.9783907935836 238.73044370083485 947.3734336600925 439.9503330394489 1085.2154036172203 996.9075521618621 480.7315289280479 1083.0397626368422 8 4 5 3.3713198078115174 13.22218616240501 21.868478579973704 0.9544919612239345 
0.21300000000000002 100.46228978845777 746.3050608197207 241.3738469566419 947.1143546074761 441.7897692048667 1087.6563719589421 996.7530394620559 480.7223696750713 1082.758866618889 8 4 5 3.352005720335735 13.219896349160864 21.812299376383038 0.9549030355328001 
0.21891666666666668 100.01440618821024 745.9306324756037 243.97468022182525 944.6530497322537 438.20320912526864 1047.0784917738295 897.3370355190011 480.47234833099805 1082.7416698370293 7 4 5 6.948880861721777 13.157391013142544 21.808860020011114 0.9653324393364261 
0.22483333333333333 99.41659914682178 745.0995978605656 246.46256834926706 943.7600129212234 444.52140817245447 1090.2397821163233 998.7142265445143 480.428372404897 1082.66848142035 8 4 5 3.5971541056430367 13.146397031617278 21.79422233667525 0.9544303140715688 
0.23075 98.70573097805847 744.05644907394 248.76713619185116 941.2897115975946 445.37113158888496 1090.7598694257354 998.7555893204196 480.3203800179507 1082.7960408807048 8 4 5 3.6023244526312053 13.119398934880714 21.819734228746224 0.954132992927441 
0.23666666666666666 97.91866399568649 743.0456782150608 250.81800860245954 938.6996504852218 445.8169471743247 1090.9827064628166 998.8078026479456 480.3451874681868 1082.63314846136 8 4 5 3.608851118571949 13.125600797439732 21.787155744877253 0.9534282386285242 
0.24258333333333335 97.09226051347174 742.3117773832616 252.5448104339762 936.7768263203549 448.0180581818778 1109.1809505147032 956.9661743053189 480.41416095935773 1082.5721305234877 8 4 5 -1.6213524242563928 13.142844170232463 21.774952157302796 0.9767095404443245 
0.2485 96.2633828451803 742.0992386778761 253.87716653928362 931.8755932971046 433.64967066900294 990.454103613365 819.0457421241962 480.6555115277863 1082.5924339316114 7 4 5 -4.235589623250368 13.2031818123396 21.779012838927528 0.9580509450315712 
0.2544166666666667 95.46889330457826 742.6525541982375 254.74470177126477 929.0516725978861 424.4943446262471 984.8172675498622 818.6985530163755 480.7582958601042 1082.6769453561608 7 4 5 -4.285188067224732 13.228877895419082 21.795915123837407 0.8912670515744455 
0.26033333333333336 94.74565420543155 744.2162160436801 255.07704098280269 929.2239401469421 423.5286045777873 985.8271362458011 818.7054707608452 480.63398274073234 1082.7483130230391 7 4 5 -4.284199818014787 13.197799615576123 21.81018865721306 0.8909123452168975 
0.26625 94.1305278615064 747.034716313537 254.80380902678047 935.2481781843851 442.84019426375886 1102.9397331189525 944.2560441285697 480.6958656586736 1082.8673638128234 8 4 5 -3.2101186963500346 13.213270345061433 21.833998815169974 0.9708935795821065 
0.27216666666666667 93.6601288036287 751.349901450347 253.8553496149285 938.5033189496274 440.3891625994836 1102.8873318522228 944.4719897424195 480.9287067467223 1082.8428349098344 8 4 5 -3.1831254946188072 13.271480617073601 21.829093034572136 0.9679636402815651 
0.27808333333333335 93.35247035935141 757.2050069678496 252.21597159293398 943.549362766146 437.2247374165813 1101.1469306964516 944.5968543191178 480.8819733955033 1083.1482698016084 8 4 5 -3.1675174225315117 13.259797279268854 21.890180012926923 0.9639199776143954 
0.284 93.19435321807838 764.3100011732517 249.960536776319 950.1281370534898 433.6774458910994 1100.2808704736794 944.3662353822513 480.9767798449873 1083.0805749605472 8 4 5 -3.1963447896398365 13.283498891639859 21.876641044714688 0.9599876188808687 
0.28991666666666666 93.16959418468544 772.3429924951922 247.17256371780033 957.8475497767402 429.6265394366426 1098.0841961636581 944.3410924643885 480.98458498797356 1082.919852460158 8 4 5 -3.1994876543726947 13.28545017738643 21.844496544636815 0.9551041444845603 
0.29583333333333334 93.2620100640486 780.9820893623099 243.93557097009483 966.3793521663359 425.2600644955671 1095.3678183462844 944.2785386138255 481.36464549800195 1082.6587474433793 8 4 5 -3.2073068856930638 13.380465304893523 21.792275541281143 0.9496581834211794 
0.30174999999999996 93.4554176610437 789.905400203244 240.3330770859195 975.3977493181775 420.7599691023459 1092.6903073081933 944.7442321307175 481.4413530088663 1082.6283694664928 8 4 5 -3.149095196081566 13.399642182609611 21.786199945903835 0.9444412788777528 
0.30766666666666664 93.7336337805468 798.7910334466337 236.44860061799156 984.5349931417863 416.12307897594593 1089.4725634123597 944.9714736171579 481.61682886358244 1082.3632400776876 8 4 5 -3.120690010276506 13.443511146288646 21.733174068142766 0.9391007644036612 
0.3135833333333334 94.08047522743384 807.3170975211171 232.36566011902727 993.4450268083193 411.43873551059505 1085.436992915886 944.5937193941279 481.415382645676 1082.2032783519237 8 4 5 -3.1679092881552595 13.393149591812026 21.701181722989983 0.9341637034738849 
0.3195 94.4797588065806 815.161700855334 228.16777414174416 989.6835423770448 406.9671988161649 1040.5895083270375 945.0977969698816 353.39268660027926 1082.3356150349398 8 3 5 -3.1048995911860384 10.83686613048612 21.727649059593215 0.9544746408005799 
0.3254166666666667 94.91530132286339 822.0029518779232 223.93846123885905 997.9456327440612 415.23096278865285 1148.9083875183985 1079.1714462992206 353.2252116081664 1082.506181610615 9 3 5 -1.3341857347300623 10.781041133115151 21.761762374728246 0.9580895908966931 
0.3313333333333333 95.37091958115782 827.5189590175238 219.7612399630893 1004.9188603303576 404.24529086948803 1087.721646486621 1079.8254542527825 353.0744258988781 1082.654601244173 9 3 5 -1.2615181843343104 10.730779230019058 21.79144630143984 0.9331295760364172 
0.33725 95.83043038633996 831.3878307027744 215.71962886715107 1010.2670623385641 401.14978848265605 1090.997012428403 1080.2677870339433 353.0408071330173 1082.9014813082954 9 3 5 -1.2123700975386626 10.719572974732136 21.84082231426432 0.935950850392226 
0.3431666666666667 96.27765054328567 833.2876753623141 211.8971465037617 1013.5817423800997 398.3415429813835 1092.2566860898937 1079.9257795151755 352.9521783886812 1082.657140613418 9 3 5 -1.2503709329572914 10.690030059953424 21.791954175288872 0.9386105134000818 
0.34908333333333336 96.69639685687109 832.896601424782 208.37731142563834 1014.5372074431724 395.9673284131377 1091.3579477102278 1079.9195696762267 352.9379254575164 1082.7189444357114 9 3 5 -1.2510609150627099 10.685279082898504 21.804314939747538 0.9409571211357167 
0.355 97.07052529253455 829.8938508880999 205.2434909421771 1012.7789069590443 394.096913229522 1088.0336549710382 1079.4531539073407 353.07422767623575 1082.9880039946713 9 3 5 -1.30288488938339 10.730713155804946 21.858126851539506 0.9431676735416202 
0.36091666666666666 97.3904698094988 824.1490770007366 202.5536472726278 1008.070335680885 392.75165698299264 1081.8684866938497 1079.3008903452144 353.02786620600284 1083.186511455503 9 3 5 -1.319803062952976 10.715259332393963 21.897828343705832 0.9446930284814302 
0.3668333333333333 97.66057285264279 815.9345378530012 200.31202620787272 1000.7416195870927 391.9390336409032 1073.348867620546 1080.0576271420675 353.0415126998942 1083.359572871479 9 3 5 -1.2357211966359631 10.719808163691095 21.93244062690107 0.9455486583325996 
0.37275 97.88694524454117 805.5736802440249 198.51604382805843 991.1532731693178 390.39493052230273 1052.5042499003712 978.2189994689531 353.2324556471699 1083.5979623293283 8 3 5 1.035250721197893 10.783455812782982 21.98011851847094 0.9737669592258781 
0.3786666666666667 98.07569780776856 793.3899509729389 197.16311621333097 979.571346866102 388.67550827897827 1049.5653129315804 978.2442823515813 353.3362509048568 1083.6088753186527 8 3 5 1.0384110815264147 10.818054232011958 21.98230111633582 0.9587687197994944 
0.38458333333333333 98.23294136489947 779.706796838874 196.25065944383687 966.3044983610762 390.5301927009529 1047.0045255445782 979.166819186182 353.26838660151225 1083.5967487089592 8 3 5 1.1537281858515094 10.79543279756378 21.97987579439708 0.9613760764517622 
0.3905 98.36478673850853 764.8476646409613 195.77608959972233 951.7240341016087 388.0338150278492 1021.6948000506129 978.5238842005908 353.1897135725558 1083.7393546007852 8 3 5 1.0733613126526127 10.769208454578289 22.008396972762313 0.9418549874317955 
0.39641666666666664 98.47734475117038 749.1360011783319 195.7368227611342 936.1982484435264 388.1333151633838 1005.9693077239825 977.7952885346652 353.24350605389185 1084.0679792425592 8 3 5 0.9822868544119057 10.787139281690319 22.074121901117113 0.9318416017593866 
0.4023333333333334 98.57672622545944 732.8952532501168 196.13027500821835 919.9931381555302 388.5751239900413 989.62436894788 977.7038461274948 353.1642238671004 1084.031496924706 8 3 5 0.9708565535155993 10.76071188609318 22.066825437546473 0.9209180598698822 
0.40825 98.66904198395048 716.4488676554472 196.95386242112127 903.4756454464091 376.1858620562275 950.5124364819112 874.6822086190925 353.0934335949762 869.6889024605982 7 3 4 3.7124770188776877 10.737115128718447 22.68275166775483 0.9405710468278219 
0.4141666666666667 98.76040284921794 700.1202911934541 198.20500107998936 887.0044767897087 380.65680943638296 947.5828476589414 875.1737745518058 353.10627581903356 869.9179002074552 7 3 4 3.7827007235510033 10.741395870070892 22.740001104469066 0.944108254276237 
0.4200833333333333 98.85691964383652 684.2329706632681 199.88110706496892 870.9150764129585 385.46366003949083 944.3707274970898 875.1709052861876 353.2233930070311 869.9206165040407 7 3 4 3.782290828462687 10.780434932736734 22.740680178615435 0.9474702368110212 
0.426 98.96470319038077 669.1103528640208 201.9795964562064 855.504105180763 388.3862907976327 926.0794191773978 875.1318340096547 353.2913650881901 870.0272198346771 7 3 4 3.776709217529408 10.80309229312305 22.767331011274546 0.942228156938926 
0.43191666666666667 99.08986431142515 655.0758845948433 204.49788533384788 841.113697993171 392.1046860360967 912.148105508792 874.673841302556 353.33852508745036 870.0165198829305 7 3 4 3.711281687943895 10.81881229287648 22.7646560233379 0.9388583235530475 
0.43783333333333335 99.23851953533142 642.4528562503729 207.43335935250693 828.0729695030573 396.12129961100084 899.5753470341517 874.2472307643627 353.32434760361724 870.017904621836 7 3 4 3.650337325344851 10.814086464932116 22.76500220806426 0.9354289515481496 
0.44375 99.42017056911193 631.471765214868 210.76535304323804 816.6789036272887 389.0212256770112 816.5394674618442 721.7227528354498 353.4337453702715 869.8512640100491 6 3 4 -0.9549987398462781 10.850552387150197 22.723342055117556 0.952513096966953 
0.44966666666666666 99.65341188182859 622.113862126621 214.42471470101486 806.9232203446999 388.74535501869445 815.0339137857281 721.7802175544975 353.53404766921744 869.8083539559905 6 3 4 -0.9454212866716578 10.88398648679884 22.712614541602868 0.9136448634589428 
0.4555833333333333 99.95834887785043 614.3189805378302 218.3342357107552 798.767108952505 394.1434907190138 813.5931731047439 721.7636310042504 353.52520037136674 869.8281855949249 6 3 4 -0.9481857117128449 10.881037387515274 22.71757245133648 0.9119639318363212 
0.4615 100.35508696154612 608.0269540006935 222.41670745737588 792.2999768096198 399.5875233546398 812.5549792903437 721.7747513572846 353.8229239941304 869.6352184527693 6 3 4 -0.9463323195404818 10.980278595103155 22.669330665797574 0.9102733737235355 
0.4674166666666667 100.86373153728482 603.1776160674099 226.59492132579473 787.4024559455537 419.51452594421653 860.6973118427225 851.7924448873472 353.9922863842856 869.6149074578044 7 3 4 0.44251077148549595 11.036732725154888 22.66425291705635 0.9261938368627481 
0.47333333333333333 101.5043880094354 599.7108002901773 230.79166870092874 801.0755683129403 426.77585752016887 925.3967998240664 851.7382807993254 470.72717899343206 869.4229859711603 7 4 4 0.43477304462522776 10.721098678751053 22.61627254539533 0.9288877253682166 
0.47925 102.29716178236667 597.5663402211942 234.9297409676957 800.4402789862197 432.1337643789353 927.8401808039819 851.0650738793427 470.6288438952388 869.2674666187254 7 4 4 0.33860062748484965 10.696514904202726 22.57739270728661 0.9318643155304677 
0.48516666666666663 103.26215826044785 596.6840694126588 238.9319295110128 801.3780524765357 437.5617723906578 931.4524124197042 850.2039208031424 470.4524882179611 869.2456928447137 7 4 4 0.2155787594562286 10.65242598488331 22.571949263783686 0.9352913317001942 
0.49108333333333337 104.41948284804748 597.0038214167698 242.72102571579717 803.8655658148193 443.0125054134933 936.1056160948056 850.1755013366319 470.5798901024861 869.1800365369754 7 4 4 0.2115188356690311 10.684276456014564 22.55553518684911 0.9384845393187339 
0.497 105.78924094953477 598.4654297857251 246.21982096696635 807.8888895671877 448.4747527573769 941.7108878146753 850.1480490937303 470.67398409462595 869.2407256016561 7 4 4 0.20759708668307497 10.707799954049525 22.570707453019278 0.9420571256092005 
0.5029166666666667 107.39153796927855 601.0087280717232 249.35110664943772 813.4400653645245 453.9731565327642 948.2059054805521 850.3757375047794 470.1755730513652 869.8964353737424 7 4 4 0.24012400254725066 10.58319719323432 22.734634896040866 0.9465060420079451 
0.5088333333333334 109.24647931164768 604.5735498269623 252.0376741481287 820.4678656577192 459.3414700509876 955.3542583091887 850.2240337617114 470.26748098627996 869.999714912474 7 4 4 0.21845203925180925 10.60617417696302 22.760454780723762 0.9508083384183396 
0.5147499999999999 111.37417038101125 609.0997286036411 254.20231484795656 828.9609270077171 464.59066315184015 963.084635291043 850.2192313101418 469.94492058710114 869.9029760336706 7 4 4 0.21776597474186726 10.525534077168318 22.736270061022896 0.9556166541777614 
0.5206666666666667 113.79471445788833 614.5270979104595 255.76782198300378 838.9107074343118 469.7445640366249 971.3383628884469 850.209629617687 469.93718859865896 870.1338366619485 7 4 4 0.21639430439118026 10.523601080057768 22.79398521809238 0.9607032427791623 
0.5265833333333333 116.50881578211992 620.7950939503773 256.6738788859223 849.1008150089918 474.52810194253175 975.4601174784448 850.2201973321871 469.8899532789018 870.113747186837 7 4 4 0.21790397789119278 10.511792250118484 22.788962849314505 0.9603041975863077 
0.5325 119.45041101190213 627.8417854802037 256.91830119878676 860.5043324415803 489.9085349125687 973.0073409952379 850.7891507026206 469.9256981053591 1067.362325556976 7 4 5 0.2991830308102711 10.520728456732817 18.73299116400044 0.9531736131099876 
0.5384166666666667 122.53908322992598 635.6049472856157 256.5114017437703 872.9245055220266 476.3477621089194 969.1975457597396 850.9519774430646 469.83319469471013 839.917603152057 7 4 4 0.3224439937308416 10.497602604070567 15.239926840619527 0.9425880396811239 
0.5443333333333333 125.6944155188825 644.0223541522897 255.4634933430466 886.2015327600516 477.91690448737904 965.3657764418879 851.0609576426529 469.71658190990297 839.9530622390658 7 4 4 0.3380125936720202 10.468449407868773 15.248791612371711 0.9377587939894488 
0.55025 128.8359909614632 653.0317808659036 253.78488881878863 900.1369015570806 507.1567682423355 961.6460371481908 851.2532422025838 469.51381474382447 1068.7075530773575 7 4 5 0.365481816519287 10.41775761634915 19.002036668076748 0.9942670328442208 
0.5561666666666667 131.8833926403592 662.5710022121336 251.48590099316962 914.6358453440841 520.0005796010922 1039.7266118430557 965.2063694182739 469.5366682253228 1068.5639114129551 8 4 5 -0.5913280351370113 10.423470986723732 18.973308335196286 0.977085831394313 
0.5620833333333334 134.75620363826175 672.5777929766567 248.57684268836297 929.4567901965809 510.5414369230605 1010.9521951925685 964.6485044188479 469.5230449916766 1068.5403225843745 8 4 5 -0.6610611600652633 10.420065178312186 18.968590569480156 0.943093829553752 
0.568 137.37400703786207 682.9899279451506 245.068026726542 944.4062437343414 511.89007717711297 1018.8084383984715 964.1167982319943 469.36968815146315 1068.7365723318178 8 4 5 -0.7275244334219648 10.381725968258817 19.007840518968806 0.9499244685836703 
0.5739166666666666 139.65638592185147 693.7451819032916 240.96976592987988 959.3830242824454 512.2060610100168 1027.350212715452 964.436357647494 469.3435840600203 1068.7100145691488 8 4 5 -0.6875795064844904 10.375199945398105 19.00252896643502 0.9574591835399993 
0.5798333333333333 141.52292337292099 704.7813296367567 236.29237312054977 974.2294441023961 509.2440308792631 1030.1604011623174 965.1985959082383 469.4310219917397 1068.2062712561853 8 4 5 -0.5922997238914578 10.39705942832796 18.901780303842344 0.9589776869360338 
0.58575 142.89320247376187 716.0361459312231 231.0461611207252 988.735400315457 503.7603591315001 1029.771592248595 965.4972120144437 469.4990207430791 1068.74266545622 8 4 5 -0.5549727106157878 10.41405911616281 19.009059143849278 0.95734048811947 
0.5916666666666667 143.68680630706552 727.4474055723676 225.24144275257942 1002.7238603740528 496.77901748427956 1029.5018931654301 964.850600876972 469.4569799706166 1069.1636534011443 8 4 5 -0.63579910279975 10.40354892304718 19.093256732834103 0.9567117293324333 
0.5975833333333334 143.82331795552307 738.9528833458675 218.8885308382854 1016.079374042281 488.5282179161493 1030.4069732356215 964.4494880026751 469.4854773725683 1069.0807947833835 8 4 5 -0.6859382120868509 10.410673273535107 19.07668500928196 0.9580108335117504 
0.6034999999999999 143.22232050182564 750.4903540373995 211.99773820001684 1028.566181355534 492.5166199542403 1078.8933562282045 1083.0849411928477 469.31961561736233 1068.8823969080868 9 4 5 -0.8993529687714921 10.369207834733617 19.037005434222635 0.9644285359603394 
0.6094166666666667 141.83193666901994 762.008823940919 204.60020781517971 1040.114318349234 482.48653597645045 1090.8113615094537 1083.188971966391 469.1317531570821 1069.1734276488053 9 4 5 -0.8877939939333619 10.322242219663556 19.095211582366307 0.9709059512056778 
0.6153333333333333 139.72681865500007 773.5070938406591 196.81943240945716 1050.824976384116 470.83604685636965 1103.3365666312748 1083.1759470406478 468.9953288834578 1069.104711714389 9 4 5 -0.8892412079048334 10.288136151257474 19.081468395483036 0.9783993333623447 
0.62125 137.01667171474935 784.9977593233102 188.8044887947873 1060.8691621493224 457.9205678005201 1116.5478645597939 1083.0081857171126 469.05122670875915 1068.9940287872698 9 4 5 -0.9078813549642857 10.302110607582815 19.05933181005923 0.9870915838059814 
0.6271666666666668 133.81120237885065 796.493416477562 180.70445471412762 1062.5454259333485 443.0601889687678 1106.1387964603005 1082.3292776695937 469.1945744143164 1068.8800254516104 9 4 5 -0.9833155824663858 10.337947533972127 19.036531142927352 0.9641122943060578 
0.6330833333333333 130.22011717788644 808.0066613921045 172.6684079104347 1066.9234415756744 428.0365712765364 1106.1955088043806 1082.226470561755 469.1223398247985 1069.1848104014687 9 4 5 -0.9947385944484677 10.319888886592647 19.09748813289897 0.9549406535060007 
0.639 126.35312264243979 819.5500901556283 164.84542612666593 1070.7765586451837 412.65480966925617 1106.202928869408 1082.5801994518777 469.25302274558675 1069.2030850982242 9 4 5 -0.9554353844348551 10.352559616789716 19.10114307225006 0.9450119064969345 
0.6449166666666666 122.31992530309279 831.136298856823 157.38458710577817 1074.3401500307687 397.29803998996425 1106.4429429810527 1082.8060460535396 469.321082568169 1069.3706910534372 9 4 5 -0.9303413175835181 10.369574572435278 19.13466426329271 0.9350711772911563 
0.6508333333333334 118.23023169042871 842.7778835843785 150.4349685907288 1069.5380212327855 381.34849945368137 1081.817874951463 1082.4397420281482 355.15284624953233 1069.2589494599947 9 3 5 -0.9710417648492193 11.423586013570487 19.112315944604216 0.9692598769569599 
0.6567500000000001 114.19374833503002 854.4874404269849 144.1456483244746 1077.5034510442385 367.51946339350485 1096.4299422032334 1082.440189313595 355.0117969134022 1069.462142544995 9 3 5 -0.9709920664662496 11.376569568193764 19.152954561604282 0.978936859515918 
0.6626666666666666 110.32018176747927 866.2775654733322 138.66570404997287 1085.5577932481428 354.3148260709014 1108.614926713265 1082.4298862755434 354.87551686607156 1069.3736374638559 9 3 5 -0.9721368484719841 11.331142885750229 19.135253545376443 0.9877681337954652 
