0.0 	 0.9911572971168289 	 0.9129739778525336 	 
0.05 	 0.9933497182925561 	 0.9283197661825352 	 
0.1 	 0.9921970892336747 	 0.9364539882909331 	 
0.15 	 0.991674963183375 	 0.9436939427885976 	 
0.2 	 0.9907334546353493 	 0.9493976136328752 	 
0.25 	 0.9898016468697662 	 0.9561675514012771 	 
0.3 	 0.9866864930571244 	 0.9595283182996799 	 
0.35 	 0.9852580549795775 	 0.9657331957100419 	 
0.4 	 0.9821697413847262 	 0.9713042113186993 	 
0.45 	 0.9811391307394345 	 0.975798926085656 	 
0.5 	 0.9782368752072107 	 0.9794793164064975 	 
0.55 	 0.9748376067577285 	 0.9837928798114434 	 
0.6 	 0.9729091613952047 	 0.9873961773704263 	 
0.65 	 0.9684314230151475 	 0.9896362661970634 	 
0.7 	 0.9628404549384268 	 0.9920499827772026 	 
0.75 	 0.9577019609018702 	 0.9941534224801124 	 
0.8 	 0.9531719942272071 	 0.9953801489226902 	 
0.85 	 0.9523385168440147 	 0.9966921431090191 	 
0.9 	 0.9438002442456908 	 0.9975643014692682 	 
0.95 	 0.9392236178266766 	 0.9979845523249127 	 
1.0 	 0.9341858622219575 	 0.9986017323094063 	 
