time  Rpath_1 Rpath_2 Rpath_3 r_1 r_2 r_3 scap_1 scap_2 scap_3 m_1 m_2 m_3 xi_1 xi_2 xi_3 U_mean a_1 a_2 a_3 
0.059166666666666666 236.04390386559768 585.2616627333581 331.76675548515607 1045.1805458208205 792.2142175652297 1117.0608743163477 1105.6017826701288 762.4111988409119 1109.477112277448 9 4 9 -3.487990744423118 -3.956656235366581 2.2731344874732087 0.9669803264050177 1045.1805458208205 738.3802790720116 1117.0608743163477 
0.06508333333333333 233.58488222013915 584.1241246078011 333.9478803208134 1040.0723403672648 790.0289997915156 1118.1559211950992 1106.4183742818122 762.6316417706706 1109.2709369732538 9 4 9 -3.3972583431249572 -3.9015455029268935 2.2502261203405247 0.9658034263101976 1040.0723403672648 738.3802790720116 1118.1559211950992 
0.071 231.38819797156106 581.2738521517043 336.51523685825174 1033.459542478999 788.9201634056406 1117.2873824596234 1106.4227065497503 762.7089669857911 1109.329725331357 9 4 9 -3.3967769800207255 -3.882214199146765 2.2567581601297824 0.9645694828434107 1033.459542478999 788.9201634056406 1117.2873824596234 
0.07691666666666666 229.43973020389262 576.7442745348392 339.46714773099336 1025.3599877148158 788.763174685617 1114.4845245699578 1105.213608783255 762.6345653164968 1109.1408297544772 9 4 9 -3.5311211762980066 -3.900814616470345 2.2357697626986974 0.9632758090983417 1025.3599877148158 738.3802790720116 1114.4845245699578 
0.08283333333333333 227.72535800116358 570.5688209269766 342.8019355725599 1015.8826610939285 789.6332759791032 1110.0626811193376 1105.2487671677968 762.7082076485224 1109.1822625447962 9 4 9 -3.5272146891266756 -3.8824040334639442 2.2403734060674685 0.9614175267233177 1015.8826610939285 738.3802790720116 1110.0626811193376 
0.08875 226.23096044740282 562.7809204978877 346.5179230164734 1004.9761591235174 784.4220816523934 1086.2830060156045 973.2933451078295 762.7119793861765 1109.3730429968246 8 4 9 -4.670965124847644 -3.8814610990504193 2.261571234070612 0.987351170758212 1004.9761591235174 784.4220816523934 1086.2830060156045 
0.09466666666666668 224.9424166266399 553.4140024173437 350.61343269625587 992.732889364775 785.090602711143 1085.3905380653111 973.316717651589 762.8994321707459 1109.4016108226774 8 4 9 -4.6680435568777 -3.8345979029080732 2.2647454369431603 0.9768442288326291 992.732889364775 785.090602711143 1085.3905380653111 
0.10058333333333333 223.84560562290386 542.5014958551161 355.0867872454292 979.0081559358629 791.4832129504284 1083.4921955247119 973.732442689915 762.6682441537788 1109.5233935753542 8 4 9 -4.616077927086947 -3.8923949071498605 2.27827685390726 0.9782477565932495 979.0081559358629 738.3802790720116 1083.4921955247119 
0.1065 222.92758604091975 530.0877424493999 359.9359594448836 963.995217144017 776.8623271183578 1075.2266646591197 973.6048938137415 762.600690165056 982.1502420447323 8 4 8 -4.632021536608646 -3.9092834043305515 1.7666800455705343 0.9617357779699125 963.995217144017 738.3802790720116 1075.2266646591197 
0.11241666666666666 222.1876334814103 516.3301107514504 365.1552984441322 947.790461410447 782.1144679571582 1062.5962221558573 973.52657105402 762.4721074617277 982.3263997220123 8 4 8 -4.641811881573832 -3.941429080162624 1.788699755230543 0.957636126999617 947.790461410447 782.1144679571582 1062.5962221558573 
0.11833333333333333 221.63224919568881 501.4528182319262 370.73701022310746 930.7060147444013 788.2310191511117 1048.9403210794972 973.4031492498495 762.5431423436505 982.848387423461 8 4 8 -4.657239607095131 -3.923670359681932 1.8539482179116182 0.9535128884231862 930.7060147444013 788.2310191511117 1048.9403210794972 
0.12425 221.2680285363532 485.6809529501241 376.6732728507583 912.9967542049609 795.1101956489422 1034.533449053841 973.6607974162365 762.8579652201533 983.3644361351361 8 4 8 -4.625033586296768 -3.8449646405562077 1.9184543068710171 0.9492235711791163 912.9967542049609 738.3802790720116 1034.533449053841 
0.13016666666666665 221.10156685600268 469.23960296534125 382.9562643960332 894.8001871800243 802.5441292226544 1019.2669848343219 973.5030722992728 763.0526016006978 983.1191726962853 8 4 8 -4.644749225917218 -3.796305545420104 1.8877963770146597 0.944827510587204 894.8001871800243 738.3802790720116 1019.2669848343219 
0.13608333333333333 221.13945950723567 452.3538563368745 389.5781629278813 876.3296894239704 802.8234954353486 987.1494384463805 844.4478481281463 763.0006028833714 983.1435024891588 7 4 8 -5.697226387876855 -3.8093052247516987 1.8908376011238557 0.9699857550774293 876.3296894239704 802.8234954353486 987.1494384463805 
0.142 221.38830184265098 435.2488011240213 396.5311465152513 857.853847184328 816.121424901407 980.1717119760376 844.3439858902149 762.82751398389 983.2817696713271 7 4 8 -5.712063850438499 -3.8525774496220535 1.908120998894888 0.9740410274846402 857.853847184328 738.3802790720116 980.1717119760376 
0.14791666666666667 221.8546892148471 418.1495253860783 403.8073932270922 839.6635679931996 799.7134245661516 970.4544274605616 844.4433168162373 762.7279126048415 845.7870438490172 7 4 7 -5.69787371814958 -3.8774777943841743 -0.17537966016139983 0.9398761377285072 839.6635679931996 738.3802790720116 675.4008317123341 
0.15383333333333332 222.5452169764227 401.28111718234317 411.39908113235253 822.0501658461833 809.2971503710702 954.4176066254979 844.4875600895721 762.8859790174481 845.4663969080701 7 4 7 -5.691553250530324 -3.837961191232521 -0.22118636601098693 0.9339762008074186 822.0501658461833 809.2971503710702 954.4176066254979 
0.15975 223.46648047997704 384.8686645721126 419.2983882999814 805.0798798985602 819.2928874491786 938.4145455006878 844.1862070955367 762.6423161549914 844.7994881695143 7 4 7 -5.734603678249655 -3.898876906846714 -0.316459042947513 0.9282570917586411 805.0798798985602 819.2928874491786 938.4145455006878 
0.16566666666666666 224.62507507810813 369.13725561468345 427.49749279892757 789.1646544798858 829.9411107711819 923.2453321636594 843.7095585115873 762.6904312413573 844.9330485162371 7 4 7 -5.802696333099572 -3.886848135255229 -0.2973789934156918 0.9231658643063572 789.1646544798858 738.3802790720116 923.2453321636594 
0.17158333333333334 226.02759612341495 354.3119783693535 435.98857269813976 774.3536517993375 825.6312408318008 884.6130051643137 720.0002446072608 762.2658697441934 844.576720154812 6 4 7 -6.332592495449533 -3.9929885095461914 -0.3482830450478542 0.9359339043239508 774.3536517993375 825.6312408318008 884.6130051643137 
0.1775 227.68063896849645 340.6179208954191 444.763806066567 761.113926607643 840.5166321314028 877.5904175606111 720.0314275831514 762.2862850245297 844.5147706171078 6 4 7 -6.3273953328010855 -3.9878846894621387 -0.35713297900559804 0.9384199702447265 761.113926607643 738.3802790720116 675.4008317123341 
0.18341666666666664 229.59079896595097 328.2801712521778 453.81537097315794 780.578631540539 885.6342304912353 963.1517672835951 720.1830637911056 951.1454454948471 977.5655325618169 6 5 8 -6.302122631475398 -4.330366846625142 1.1935913602061121 0.9562387539971429 647.7418650956004 885.6342304912353 963.1517672835951 
0.18933333333333335 231.76169395867626 317.5103717958504 463.1323278256701 774.5337292492546 900.6706789462214 968.1839845528427 720.2023191799709 951.2269966312813 977.7692223278113 6 5 8 -6.298913399997838 -4.314056619338288 1.2190525809554233 0.96220148121429 774.5337292492546 900.6706789462214 968.1839845528427 
0.19525 234.1548596595737 308.3301323112706 472.6596740944623 770.2902958309655 915.4631952888107 973.5169719413908 720.0636229229001 951.3450319694109 978.5343358661343 6 5 8 -6.322029442842978 -4.2904495517123555 1.3146917732457855 0.9674106790334173 770.2902958309655 915.4631952888107 973.5169719413908 
0.2011666666666667 236.7006555431649 300.62027834194066 482.30976354483226 767.5459114081154 929.567669194123 978.9985489436617 720.0716804308464 951.2999305635533 978.1230135847701 6 5 8 -6.320686524851928 -4.299469832883899 1.2632764880752585 0.971469634043909 767.5459114081154 929.567669194123 978.9985489436617 
0.20708333333333334 239.328706462333 294.25831806032966 491.99418074177044 766.1288758210808 943.1274799292535 984.6121642211012 719.7747246081365 950.9019280645163 978.1398848088907 6 5 8 -6.370179161970245 -4.379070332691288 1.2653853910903299 0.9749154413699347 647.7418650956004 943.1274799292535 984.6121642211012 
0.213 241.96863726996116 289.12175963890604 501.62451025026786 764.6040367790844 956.107544002683 986.700122955798 719.5054215875068 951.1219429871538 978.5669239686403 6 5 8 -6.4150629987418615 -4.335067348163781 1.3187652860590338 0.9758532425029326 764.6040367790844 956.107544002683 986.700122955798 
0.21891666666666668 244.55007281893205 285.0881112501392 511.1123366353151 762.1465832548163 968.2429690878344 983.4363264932206 719.5879537063718 950.9574598703905 978.1080396229482 6 5 8 -6.401307645597716 -4.3679639715164384 1.261404742847527 0.9736296808640342 762.1465832548163 922.9753488400145 983.4363264932206 
0.22483333333333333 247.0026379621288 282.0348810664976 520.3692444619031 760.6571736878502 979.5811048290986 981.1222857006885 719.6535245554662 951.2038853493312 977.8527669168269 6 5 8 -6.390379170748616 -4.318678875728307 1.229495654582364 0.971264428676475 760.6571736878502 922.9753488400145 981.1222857006885 
0.23075 249.25595755243427 279.83957726045026 529.3068182950227 759.7672271528755 990.1058976330544 979.3537317461183 719.937815512649 951.1888688323626 977.6979219592957 6 5 8 -6.342997344551492 -4.321682179122046 1.2101400348909699 0.9688600602717393 759.7672271528755 922.9753488400145 979.3537317461183 
0.23666666666666666 251.23965644273173 278.3797080044661 537.8366426996645 759.2728425360598 999.7931387069916 978.1133918165805 720.4232728776843 950.9256380290202 977.9080012268103 6 5 8 -6.2620877837122695 -4.374328339790505 1.2363999433302837 0.9665818638152918 647.7418650956004 999.7931387069916 978.1133918165805 
0.24258333333333332 252.8833594859037 277.53278147101406 545.8703022408193 759.0610810856631 1008.2930387165237 977.4812439991761 720.5216477511185 950.8280106704063 978.0805726723144 6 5 8 -6.245691971473239 -4.393853811513289 1.2579713740182958 0.9642827472357031 759.0610810856631 922.9753488400145 977.4812439991761 
0.2485 254.1166915348335 277.1763058325629 553.3193814834781 758.9462129577413 1015.8098049422995 977.6659749901539 720.6391308273703 951.0074626978975 978.8179846734668 6 5 8 -6.226111458764602 -4.357963406015055 1.3501478741623496 0.9623035035119488 758.9462129577413 922.9753488400145 977.6659749901539 
0.2544166666666667 254.86927744240433 277.18778926158154 560.0954649926316 758.6046320541486 1021.6648836805741 978.0608041872206 720.1280236628292 950.9462720249672 978.444326516679 6 5 8 -6.311295986188136 -4.370201540601114 1.3034406045638753 0.9601509652551554 758.6046320541486 922.9753488400145 978.0608041872206 
0.26033333333333336 255.0707420614986 277.44473993053884 566.1101373332702 757.8246047736841 1026.5312163114813 979.0217500948106 720.0692852067419 950.6691000343724 978.6471408859823 6 5 8 -6.3210857288693285 -4.425635938720051 1.3287924007267904 0.9586317617519086 647.7418650956004 1026.5312163114813 979.0217500948106 
0.26625 254.6507102449997 277.82466601190373 571.2749830703854 756.5935908806423 1030.142417939144 981.1534819316189 720.3601461211157 951.0207193905215 978.7739544938981 6 5 8 -6.272608909807046 -4.355312067490244 1.344644101716268 0.9576259891498716 756.5935908806423 922.9753488400145 981.1534819316189 
0.27216666666666667 253.5426263993647 278.20704984899595 575.505356455867 754.4488533654024 1032.3285375912378 983.3275444080762 720.1708290551292 950.9017435166561 979.5527235005437 6 5 8 -6.304161754138134 -4.379107242263329 1.4419902275469665 0.957283276999648 754.4488533654024 922.9753488400145 983.3275444080762 
0.27808333333333335 251.7565288628757 278.5109620523546 578.7922056914655 751.3680255435839 1032.9191381136006 985.915269747502 720.2314538518663 950.5066099951738 979.1210480696533 6 5 8 -6.29405762134863 -4.458133946559801 1.3880307986856655 0.957294278259312 751.3680255435839 922.9753488400145 985.915269747502 
0.284 249.37327403524486 278.69207618882473 581.1963724660186 747.569871227927 1032.2517005261625 989.2337439127712 720.1261892174217 950.5866526553563 978.8869968534659 6 5 8 -6.311601727089379 -4.4421254145233044 1.3587743966622468 0.9579055391865686 747.569871227927 1032.2517005261625 989.2337439127712 
0.28991666666666666 246.47638046918897 278.7074417831374 582.7813258652866 742.9903017049648 1030.6799888091127 992.9414299752473 720.2729662507916 950.6039786086667 979.2098752538219 6 5 8 -6.2871388881943995 -4.438660223861206 1.399134196706737 0.9593009584566978 742.9903017049648 922.9753488400145 992.9414299752473 
0.29583333333333334 243.14936671742484 278.5141083600243 583.610534975029 737.8079486764415 1027.9451642006475 997.1549753796342 720.0735634920674 951.0841739324408 979.1703122140731 6 5 8 -6.3203726813151 -4.342621159106379 1.394188816738134 0.9610519826600111 737.8079486764415 922.9753488400145 997.1549753796342 
0.30174999999999996 239.4757513326697 278.0691254442163 583.7474688810062 731.8971827034101 1024.6576564045488 1001.4901790738456 720.4532966642266 951.204954513295 979.5430125059376 6 5 8 -6.25708381928855 -4.318465042935549 1.4407763532211906 0.9635881515626986 731.8971827034101 922.9753488400145 1001.4901790738456 
0.30766666666666664 235.53905286764018 277.3295425604444 583.2555966689785 725.3864052147646 1020.4609160155729 1005.6986157530437 720.3704332980064 951.2835145812471 979.5589879987228 6 5 8 -6.270894380325258 -4.302753029345134 1.4427732898193522 0.9664344141940638 647.7418650956004 922.9753488400145 1005.6986157530437 
0.3135833333333334 231.42278987505327 276.2524092334401 582.1983874247061 718.303185237762 1015.0450295851726 1008.9883836398581 720.5122916169897 951.1363645196861 979.253409808808 6 5 8 -6.247251327161383 -4.332183041657324 1.404576016080002 0.9681674946715431 718.303185237762 922.9753488400145 1008.9883836398581 
0.3195 227.2104809076265 274.794774987935 580.6393102339487 710.8228735171883 1007.6288161075884 1010.314200284246 720.5519280990459 951.2738166239113 979.2334153747762 6 5 8 -6.2406452468186835 -4.304692620812292 1.40207671182603 0.966601985952574 710.8228735171883 1007.6288161075884 1010.314200284246 
0.3254166666666667 222.98564451807601 272.91368934865983 578.6418341824668 702.9460373057277 999.8939557382441 1011.186915254863 720.6991535635436 951.3736163376826 979.2230266068069 6 5 8 -6.216107669402391 -4.284732678058021 1.4007781158298591 0.9650770205138132 702.9460373057277 999.8939557382441 771.8866648140961 
0.3313333333333333 218.83179925911952 270.56620184034625 576.2694283560207 694.7510181433026 992.0014272028284 1011.5412663855575 720.862769062375 951.4803988102428 979.1407432901607 6 5 8 -6.188838419597156 -4.2633761835459705 1.3904927012490897 0.96363282872505 694.7510181433026 992.0014272028284 1011.5412663855575 
0.33725 214.8324636834735 267.70936198772506 573.5855618403704 686.2144111088639 984.127314548499 1010.884961377788 721.2611761077612 951.1393405054151 979.0036796261023 6 5 8 -6.122437245366121 -4.331587844511509 1.3733597432417888 0.9621170107403051 686.2144111088639 922.9753488400145 1010.884961377788 
0.3431666666666667 211.0711563438549 264.3002193155278 570.6537037212759 677.5804340973082 976.5861498930767 1009.7892943520613 721.7185491369261 951.109092918678 979.1784997697396 6 5 8 -6.046208407171992 -4.337637361858942 1.3952122611964484 0.9608137067777406 677.5804340973082 976.5861498930767 1009.7892943520613 
0.34908333333333336 207.6313957929808 260.29582334848544 567.5373230844974 668.8284042988093 969.468113372318 1007.7438994247582 721.7752061344876 950.9403918400292 979.3000910549075 6 5 8 -6.036765574245071 -4.371377577588706 1.4104111718424424 0.9597690606039521 668.8284042988093 969.468113372318 1007.7438994247582 
0.355 204.5954314007047 255.65558994171982 564.2991925502049 660.2347536879621 963.0864943854342 1005.4447174153389 721.6628619455139 951.5380442133103 979.5531015366558 6 5 8 -6.0554896057406795 -4.251847102932491 1.4420374820609843 0.9590457603029154 660.2347536879621 963.0864943854342 1005.4447174153389 
0.36091666666666666 202.00724270916217 250.41028720300372 560.9810841255517 651.6000923281999 957.3716678738152 1001.6498591488515 721.7962000175405 951.502034872299 979.5240721617572 6 5 8 -6.033266593736244 -4.259048971134745 1.4384088101986505 0.9581758977449649 651.6000923281999 957.3716678738152 1001.6498591488515 
0.3668333333333333 199.86669190440006 244.67293792809195 557.6005603665994 640.1721730596109 937.0481898187195 966.684125962041 593.2927489477427 951.7507741603627 979.9266698173844 5 5 8 -7.674083473777783 -4.209301113522035 1.488733517152058 0.9750072002156291 539.784887579667 937.0481898187195 966.684125962041 
0.37275 198.17119506656428 238.56112555951012 554.1738415259153 631.7156442896139 935.2202642728577 963.1418455476883 593.2185598044969 951.9280808017413 979.4835797598012 5 5 8 -7.688921302426965 -4.173839785246283 1.4333472599541455 0.9794916766269394 539.784887579667 935.2202642728577 963.1418455476883 
0.3786666666666667 196.91816827580215 232.19243353978467 550.7171478560684 623.8834796920158 934.2588660134516 959.51556534471 593.2216223163036 951.8181436730888 979.9630536725041 5 5 8 -7.688308800065618 -4.195827210976809 1.4932814990420105 0.984571769305269 623.8834796920158 934.2588660134516 959.51556534471 
0.38458333333333333 196.1050276122596 225.68444531144124 547.2466996096263 615.5057045441841 928.0139365139511 951.0137066521768 593.3377662881967 952.1364032879542 979.7578950798651 5 5 8 -7.665080005687003 -4.132175288003701 1.4676366749621297 0.9697703464095065 615.5057045441841 928.0139365139511 951.0137066521768 
0.3905 195.72918915608287 219.1547443170061 543.7787170391574 608.8683860046444 926.899306782018 945.7020922090946 592.8712660195813 952.1996762915893 980.0154364826351 5 5 8 -7.758380059410069 -4.1195206872767 1.4998293503083837 0.9707143208308525 608.8683860046444 926.899306782018 945.7020922090946 
0.39641666666666664 195.78806898741806 212.7209139990049 540.3294203972291 603.1798152451372 926.59133097889 940.6958035368904 593.0959817723549 952.1162799707386 980.9297023022265 5 5 8 -7.713436908855364 -4.136199951446812 1.614112577757309 0.9718191585074134 539.784887579667 926.59133097889 940.6958035368904 
0.4023333333333334 196.27908318641218 206.50053779996384 536.9150299364101 594.8596220151587 909.5933374447573 922.0365824062416 593.3292472128996 952.2179607765136 853.5173994426141 5 5 7 -7.6667838207463985 -4.11586379029182 0.9289568532095812 0.959450317009145 594.8596220151587 909.5933374447573 922.0365824062416 
0.40825 197.1996478332113 200.61119916240884 533.5517659092683 591.241431778452 910.2170810659021 916.1305749693855 593.2180878858194 952.1716757305592 853.5144043554611 5 5 7 -7.689015686162458 -4.125120799482705 0.9285289836163079 0.9614191271568369 591.241431778452 910.2170810659021 916.1305749693855 
0.4141666666666667 198.54717900796132 195.1704815288656 530.2558485683718 588.7539935457851 910.9558472784772 909.9352588158727 593.4016083130504 952.2006005751311 853.1555286842155 5 5 7 -7.652311600716258 -4.119335830568337 0.8772610305812131 0.9621509673011035 588.7539935457851 910.9558472784772 675.4008317123341 
0.4200833333333333 200.31909279080944 190.29596834186057 527.0434981662887 587.6634010142064 912.5409236595638 904.7351092836532 593.3363979218182 951.9570619491213 853.3905675787574 5 5 7 -7.665353678962683 -4.168043555770284 0.9108380155157833 0.964094177828045 587.6634010142064 912.5409236595638 675.4008317123341 
0.426 202.5128052619017 186.10524304391942 523.9309349555872 588.038381567461 914.7762446058558 900.4883385286869 593.4808099199323 951.9773630588048 853.4336824310853 5 5 7 -7.6364712793398795 -4.163983333833598 0.9169972801340565 0.966499105010678 588.038381567461 914.7762446058558 900.4883385286869 
0.43191666666666667 205.12573250138402 182.7158890775683 520.9343791888352 589.9620482542526 917.5480578833691 897.2185661444146 593.2868846946561 951.6997485327322 852.9799214568055 5 5 7 -7.675256324395108 -4.219506239048118 0.8521742838083612 0.9697348438945784 589.9620482542526 917.5480578833691 897.2185661444146 
0.43783333333333335 208.15470529883027 180.24449379976915 518.0697962503821 593.5712682212514 921.0019060913551 895.1676918095807 593.6176463652616 951.7311157682932 852.7550923853767 5 5 7 -7.609103990274008 -4.213232791935937 0.8200558450328105 0.9734182230237045 593.5712682212514 921.0019060913551 895.1676918095807 
0.44375 211.56753841478172 178.75826320210004 515.3405163242646 598.4629571482003 923.2683242681001 891.5012585854126 593.8616693838186 951.4832268260745 852.6702403841454 5 5 7 -7.560299386562606 -4.262810580379646 0.8079341305711998 0.9730336687136072 598.4629571482003 923.2683242681001 891.5012585854126 
0.44966666666666666 215.29026787690105 178.2533015112741 512.7316767998336 604.7019787073934 925.2118995611078 887.8845486078772 593.7261446319121 951.4758413535715 852.5663910246034 5 5 7 -7.587404336943911 -4.2642876748802445 0.7930985077794874 0.9714893135450949 604.7019787073934 925.2118995611078 887.8845486078772 
0.4555833333333333 219.2456850701059 178.72019100995138 510.22700216769476 612.1567141036688 926.8479749204557 884.5447047733225 593.59433254594 951.2859843085355 852.347983071579 5 5 7 -7.6137667541383385 -4.30225908388746 0.7618973716331492 0.9691961427143202 612.1567141036688 926.8479749204557 884.5447047733225 
0.4615 223.35658137931347 180.14951398079197 507.81021691845365 620.7300928697068 928.32020326429 881.7594131819585 593.8503446024617 951.0635560991084 852.3928761361203 5 5 7 -7.562564342833986 -4.346744725772871 0.7683106665676106 0.9664928275601431 620.7300928697068 928.32020326429 881.7594131819585 
0.4674166666666667 227.54574818944147 182.53185270645568 505.4650455427153 630.2087605642487 929.2602758355099 879.0911012110398 593.7099427083108 951.1417748213904 852.687116621111 5 5 7 -7.590644721664157 -4.3311009813164665 0.8103450215662893 0.9630145008679007 630.2087605642487 929.2602758355099 879.0911012110398 
0.47333333333333333 231.73597688540667 185.85778946960255 503.17521253108515 640.4563444943836 929.636576646402 876.8011531935256 594.0063691489152 951.2627290394105 852.147788227264 5 5 7 -7.5313594335433045 -4.306910137712451 0.7332981081595727 0.9588740263150903 640.4563444943836 929.636576646402 876.8011531935256 
0.47925 235.85005885212698 190.1179065528925 500.9244423741688 656.6892964264014 955.8208942577031 891.3893035480502 593.9819965058276 951.4824239352096 955.8735961021879 5 5 8 -7.536233962160802 -4.262971158552639 -1.517900697247517 0.9907707589081873 656.6892964264014 955.8208942577031 891.3893035480502 
0.48516666666666663 239.81078547451926 195.3027862389858 498.69645956257114 664.3714283726887 935.2686171020977 877.9410035362027 594.13776414663 951.7298603017224 956.3794534473699 5 5 8 -7.505080434000319 -4.213483885250062 -1.4546685290997687 0.9316577933036219 539.784887579667 935.2686171020977 877.9410035362027 
0.49108333333333337 243.54094813750126 201.40301081054213 496.4749885868981 680.5925101465857 973.9609347847519 915.129902880897 730.3692983032797 951.6950557159288 955.8877573048791 6 5 8 -4.604416879446375 -4.220444802408785 -1.5161305469111157 0.9554490630809443 680.5925101465857 922.9753488400145 915.129902880897 
0.497 246.96333822599027 208.40916255022177 494.2437539377548 693.2339362377734 977.1618768797942 919.5988327825686 730.3630832071588 951.7616637363492 955.7206579825943 6 5 8 -4.605452728799859 -4.207123198324717 -1.5370179621967186 0.9617913985572059 693.2339362377734 922.9753488400145 919.5988327825686 
0.5029166666666667 250.00074712490346 216.31182374068442 491.98648010574664 706.1873529354726 979.8130387386215 925.1875435146789 730.463853130676 951.8032641357879 955.551407245624 6 5 8 -4.588657741546996 -4.198803118436947 -1.558174304318001 0.9688008357081976 706.1873529354726 979.8130387386215 925.1875435146789 
0.5088333333333334 252.5759662191586 225.10157666459028 489.686891581479 719.3315921550022 981.7975719191096 931.8990651388024 730.7688654854549 951.8198248973063 955.8590998254496 6 5 8 -4.537822349083854 -4.195490966133284 -1.5197127318397983 0.9762496543058252 719.3315921550022 922.9753488400145 931.8990651388024 
0.5147499999999999 254.61178689367242 234.76900360459928 487.3287128555571 732.5587107916049 982.3020859172916 939.2545394171144 730.8947458056557 951.8050556170497 955.6658473229348 6 5 8 -4.516842295717061 -4.198444822184621 -1.543869294654143 0.9831698088873613 732.5587107916049 982.3020859172916 939.2545394171144 
0.5206666666666667 256.03130897305743 245.30379652047748 484.8957769646456 745.8249788678726 977.2223914510641 944.3401393740207 731.1580906664636 952.02180726347 955.3100866343498 6 5 8 -4.472951485582389 -4.155094492900559 -1.5883393807272705 0.9810211928224223 745.8249788678726 977.2223914510641 944.3401393740207 
0.5265833333333333 256.78674106802737 256.61162375532706 482.3821609057929 758.7825657878595 971.3302900486099 950.1127862576316 731.6409664008104 951.7295012250919 955.5659855311388 6 5 8 -4.3924721965246025 -4.213555700576166 -1.556352018628644 0.9794479904942802 758.7825657878595 971.3302900486099 950.1127862576316 
0.5325 256.8828722726086 268.44637809010385 479.8004457931952 771.4360335924748 964.1751800602103 956.8267956748259 731.5211955436677 951.8796967651203 955.2579734211979 6 5 8 -4.412434006048383 -4.183516592570465 -1.5948535323712538 0.9779557003270879 771.4360335924748 964.1751800602103 956.8267956748259 
0.5384166666666667 256.33001540897476 280.54600785467267 477.1651566507705 783.3264669044399 957.0297843244114 963.7771509796669 731.0396234778411 951.6750917915646 1080.395105460948 6 5 9 -4.492696017019467 -4.224437587281645 -0.9581996032490024 0.9399050127848246 783.3264669044399 957.0297843244114 963.7771509796669 
0.5443333333333333 255.13848329929928 292.6484613788971 474.49081850243743 794.2945676645288 975.0819488087591 994.4449717943884 840.6029516671729 951.4577126351426 1080.1664657651477 7 5 9 -6.246497310873068 -4.267913418566031 -0.9836040138934786 0.9471076811927933 794.2945676645288 975.0819488087591 994.4449717943884 
